symmetry_flag,height_index,agility_score,coordination_Y,diet_signal_2,diet_signal_1,limb_ratio_B,dance_style,metabolic_balance,limb_ratio_A,behavioral_switch,bone_density,power_index,ancestral_code,coordination_X
True,100.01033,0.61554,0.01559,1.29786,9.36033,200.07322,Polkagris,-92.28605,-0.68190,0,-101.67465,449.21434,CLAN_05832,-0.35520
True,101.32436,1.07977,0.68879,-0.92123,14.18565,201.37187,Schottisgris,-92.88007,-0.69865,0,-103.89861,454.67252,CLAN_03633,1.56177
True,98.99405,0.15154,0.73315,-1.95452,11.19637,199.05638,Hambogris,-90.00394,-0.66819,1,-97.05903,446.44074,CLAN_06402,0.16613
True,99.80514,0.65184,-0.68964,1.46790,7.92926,199.85867,Slängpolskorgris,-90.77181,-0.68308,1,-105.01574,446.51785,CLAN_04641,1.15750
True,99.68729,-0.20196,2.89491,-0.57320,14.14899,199.73877,Slängpolskorgris,-91.11778,-0.69061,0,-93.16385,451.85454,CLAN_04457,0.67459
False,100.01163,-1.01706,0.87027,-0.13109,12.54843,200.07733,Polkagris,-91.44414,-0.67704,1,-103.48054,448.31786,CLAN_03441,2.82543
True,100.60186,-0.53089,0.57536,-2.76706,,200.68018,Polkagris,-91.02836,-0.67577,1,-101.03071,452.49393,CLAN_00246,2.60906
False,99.85581,-0.18067,-0.02481,3.35386,11.32945,199.91857,Slängpolskorgris,-89.01309,-0.70505,0,-101.09297,448.73258,CLAN_06785,-0.06137
True,98.28748,-0.36051,0.05408,-1.66762,,198.36649,Hambogris,-90.63723,-0.66299,0,-94.91034,443.98221,CLAN_04772,-1.34307
False,98.75191,0.14661,2.81061,-0.92899,,198.83504,Hambogris,-92.18070,-0.68232,1,-100.11828,443.70041,CLAN_08617,-3.19734
False,99.15263,0.21839,1.09835,-3.64850,11.11858,199.22319,Slängpolskorgris,-91.31361,-0.67808,1,-101.36028,445.08300,CLAN_01209,-1.25480
False,99.76771,0.47812,0.22666,-0.85991,11.71329,199.83286,Slängpolskorgris,-90.76252,-0.66035,1,-101.85625,447.91044,CLAN_02357,0.64198
True,100.12120,0.69578,0.48605,2.20006,10.61385,200.16987,Polkagris,-88.38047,-0.71734,0,-99.78973,450.71114,CLAN_07907,1.34637
True,100.54462,-0.50669,0.03832,-2.71748,,200.61512,Polkagris,-92.82641,-0.66394,1,-102.84747,451.29937,CLAN_06278,-1.55657
True,101.80965,0.41600,0.60960,-2.53438,11.02629,201.87895,Schottisgris,-94.45386,-0.67563,0,-101.69023,458.20312,CLAN_03979,-0.54485
False,100.30234,-0.70276,1.74154,3.49791,8.37525,200.34837,Polkagris,-91.02566,-0.69916,1,-103.68329,449.67008,CLAN_05174,3.03967
True,98.24770,0.35084,-0.73565,2.52861,9.73374,198.30114,Hambogris,-88.52498,-0.68467,1,-98.63533,441.92086,CLAN_04061,-1.40276
False,100.19672,-0.58967,-2.15129,-2.25816,10.77588,200.28173,Polkagris,-88.23917,-0.69229,1,-96.75165,452.60777,CLAN_02139,-2.59232
False,101.67341,-0.87990,1.02194,-1.04474,12.53006,201.73412,Schottisgris,-93.21233,-0.67610,1,-94.63581,461.04913,CLAN_00502,-0.58123
False,99.81925,-0.65581,-0.75888,0.34892,11.18037,199.87744,Slängpolskorgris,-91.87113,-0.72195,0,-103.49896,447.34678,CLAN_08571,-0.08573
False,99.22799,-0.50494,-1.12508,-1.61036,12.37250,199.31743,Slängpolskorgris,-88.14760,-0.64653,0,-98.94718,446.66638,CLAN_02579,0.42191
True,99.58312,0.74291,0.38207,2.31630,9.13964,199.63881,Slängpolskorgris,-89.83078,-0.65161,1,-98.76228,448.53448,CLAN_01140,-0.40155
False,100.26917,0.60364,0.25160,-2.12895,,200.34161,Polkagris,-90.39509,-0.67151,0,-95.85320,453.41927,CLAN_08070,0.75711
False,99.57866,0.32382,-0.38718,1.96173,11.45637,199.64318,Slängpolskorgris,-91.24675,-0.69564,1,-101.62167,447.08249,CLAN_05011,-0.23787
False,101.10907,0.15334,0.54283,-3.19795,10.15338,201.18100,Schottisgris,-93.09144,-0.66346,0,-97.82537,456.63267,CLAN_00324,-0.78340
False,100.65948,-0.07956,0.24282,4.23377,13.76613,200.71114,Polkagris,-89.28213,-0.72264,1,-99.95149,453.32167,CLAN_04094,0.96911
True,101.53254,0.47649,0.78100,3.05718,9.25868,201.57467,Schottisgris,-92.11775,-0.67440,0,-99.66688,457.82925,CLAN_02154,-0.11088
False,100.66882,1.02015,-0.40603,2.06376,12.43533,200.73382,Polkagris,-90.15264,-0.67728,0,-103.84236,451.42293,CLAN_03523,-0.03730
True,100.62565,0.92561,-0.22257,-3.46301,10.67078,200.70526,Polkagris,-91.75020,-0.64873,0,-99.36870,453.44389,CLAN_06906,1.35849
False,99.85512,-0.39503,-1.25694,3.36816,11.01930,199.90807,Slängpolskorgris,-90.60683,-0.72399,0,-100.85582,448.84767,CLAN_04284,0.34940
True,100.55886,0.44167,-0.66664,-1.95058,,200.63817,Polkagris,-92.42227,-0.69477,0,-97.43987,454.07438,CLAN_04912,-0.20313
False,100.43928,-0.33504,1.64670,1.32817,,200.51826,Polkagris,-91.11404,-0.69845,1,-94.60847,454.89219,CLAN_04550,1.31883
True,101.03608,1.01610,0.22840,3.29333,12.17909,201.09316,Schottisgris,-91.93417,-0.65287,0,-100.99282,454.68400,CLAN_07393,-0.67226
False,99.95840,-0.96614,0.75519,-1.40170,9.65351,200.03517,Slängpolskorgris,-90.51625,-0.66698,0,-104.52725,447.52839,CLAN_09491,-0.72561
True,99.92200,0.98454,-0.09465,-1.47993,10.54016,199.97517,Slängpolskorgris,-88.49546,-0.69675,1,-100.82008,449.19994,CLAN_04554,-0.60419
True,101.16474,1.02272,0.05235,-0.88517,,201.25114,Schottisgris,-92.04471,-0.69037,0,-99.85007,455.89865,CLAN_10486,-2.23938
True,99.46397,0.90497,0.73131,-4.02819,,199.52972,Slängpolskorgris,-92.44395,-0.65982,1,-102.16027,446.23972,CLAN_06054,0.58030
False,98.86508,0.23013,-0.56861,-1.70561,12.02233,198.92528,Hambogris,-89.04053,-0.67572,1,-96.84113,445.90482,CLAN_10953,0.67403
True,101.05800,-0.63860,-0.18514,0.71422,12.18994,201.12199,Schottisgris,-86.32766,-0.67937,1,-98.89023,455.84489,CLAN_03212,1.00115
False,101.66320,0.67059,0.87497,-2.15986,10.58733,201.71784,Schottisgris,-91.62623,-0.67277,0,-101.25156,457.69019,CLAN_09311,2.07422
True,101.89313,1.53851,-0.13658,0.13152,,201.95930,Schottisgris,-92.17953,-0.66637,0,-106.22708,456.35209,CLAN_08376,0.13920
False,101.07317,-0.08372,-0.28147,1.90419,10.40521,201.12939,Schottisgris,-93.34886,-0.68948,1,-95.96939,457.38117,CLAN_07193,0.65666
False,100.21011,-1.26173,-0.09133,-4.13881,,200.29224,Polkagris,-91.32408,-0.67446,1,-99.87180,451.11467,CLAN_10675,1.56086
False,99.64762,0.68767,1.52337,1.66055,9.38032,199.73643,Slängpolskorgris,-89.54330,-0.64106,1,-100.93446,447.77089,CLAN_10040,1.13916
True,100.06647,-0.23963,0.16289,0.11864,9.23375,200.11903,Polkagris,-90.19670,-0.70697,1,-105.76715,447.44878,CLAN_05447,-0.41889
True,99.68654,0.12743,-1.59846,-0.87978,11.78959,199.75166,Slängpolskorgris,-91.61513,-0.67769,1,-97.44091,449.71223,CLAN_08897,0.48168
True,98.21971,-1.50745,0.25515,2.94877,12.72552,198.25266,Hambogris,-89.41684,-0.68454,0,-96.27890,442.95912,CLAN_10815,-1.03236
True,101.22787,1.35355,0.19075,2.05845,10.14262,201.25936,Schottisgris,-94.56052,-0.68397,0,-106.02237,453.12818,CLAN_00034,-0.64991
False,98.85490,0.45994,0.36355,-1.98620,11.85913,198.89860,Hambogris,-88.20263,-0.70141,1,-97.07582,445.73660,CLAN_01320,-0.91985
True,100.21747,-0.70714,-0.08980,2.48560,9.79869,200.27467,Polkagris,-89.12256,-0.72404,1,-100.49020,450.84226,CLAN_08644,0.21236
True,100.96825,0.63915,0.18802,-2.38508,11.30594,201.02712,Polkagris,-90.00977,-0.68020,0,-105.32958,452.17648,CLAN_08332,-0.52201
True,100.01790,-0.51719,-2.77601,-2.42289,,200.09031,Polkagris,-92.23460,-0.66991,1,-102.42699,448.87599,CLAN_04505,0.37484
False,99.98352,-0.74212,1.19166,0.58106,11.23266,200.06312,Slängpolskorgris,-89.66062,-0.66627,0,-96.18404,451.82559,CLAN_06155,-0.97181
True,100.02568,-1.08083,-0.58667,1.03558,9.21959,200.05910,Polkagris,-91.86082,-0.68528,1,-99.68073,450.28804,CLAN_03605,-0.85226
True,100.84918,-0.64654,0.05336,-0.17657,8.82723,200.92479,Polkagris,-90.99261,-0.65230,1,-100.54461,453.97358,CLAN_07026,-0.67363
True,100.94263,0.11673,0.38574,-0.22852,11.53684,201.02263,Polkagris,-90.78372,-0.67119,0,-102.32298,453.55165,CLAN_07020,-0.17872
False,98.84744,-0.07443,-1.49966,-1.45201,11.22266,198.92389,Hambogris,-89.22673,-0.68563,0,-103.41378,442.53030,CLAN_08548,-0.14892
False,99.59770,-0.62943,-0.13892,5.24065,11.45428,199.65477,Slängpolskorgris,-89.15606,-0.72300,0,-101.50230,447.23736,CLAN_02212,-0.39420
True,101.99117,1.27478,-0.35668,0.39262,11.15596,202.04801,Polskorgris,-92.37347,-0.65943,0,-96.46153,461.72511,CLAN_07386,-0.25408
False,99.50842,-0.67920,0.86311,-0.28549,,199.59102,Slängpolskorgris,-90.16050,-0.67172,0,-101.04052,447.02185,CLAN_00017,0.41892
True,98.94408,-0.37110,-0.27492,0.14504,9.35493,199.01627,Hambogris,-91.20120,-0.69952,0,-98.90262,445.26908,CLAN_02453,-1.62735
False,99.49532,0.35867,0.02568,-0.90163,8.70111,199.53805,Slängpolskorgris,-89.17756,-0.66993,1,-97.90231,448.52545,CLAN_10286,0.44226
True,100.25027,-0.17853,-1.94702,0.04841,13.28861,200.31864,Polkagris,-90.32001,-0.66332,1,-98.11331,452.19472,CLAN_00891,-0.33276
True,99.06236,0.25805,-0.23036,-0.45565,13.94916,199.10499,Slängpolskorgris,-88.53958,-0.69971,1,-99.19751,445.71303,CLAN_06856,-2.12447
False,100.66187,0.52890,1.56671,-0.28571,11.72815,200.74559,Polkagris,-91.89311,-0.63830,0,-101.03161,452.79354,CLAN_09870,0.56059
True,102.31288,0.68556,-0.30775,0.65823,11.02261,202.37243,Polskorgris,-94.12135,-0.71462,0,-101.69897,460.71489,CLAN_02044,-1.20374
False,100.84410,-0.32160,-1.08346,2.69593,10.55487,200.88475,Polkagris,-89.62833,-0.72049,1,-98.73909,454.85097,CLAN_06557,1.07428
False,99.30061,0.23198,1.01939,-2.40060,,199.37190,Slängpolskorgris,-91.25147,-0.66565,1,-96.76750,448.11930,CLAN_05534,0.52997
True,100.86388,0.37163,-0.48731,2.09341,9.77823,200.91892,Polkagris,-90.51887,-0.69818,0,-97.99733,455.32076,CLAN_10052,-0.43547
True,100.54766,0.17300,-0.20632,0.55448,9.87416,200.61252,Polkagris,-90.66486,-0.68216,0,-97.75336,453.86161,CLAN_05829,-0.87541
False,99.70417,0.20273,-0.99599,-0.59349,12.45306,199.78248,Slängpolskorgris,-87.32718,-0.66392,1,-98.39910,449.32130,CLAN_04816,0.77743
True,99.24513,-0.50764,0.18708,2.41296,10.28603,199.27520,Slängpolskorgris,-88.40344,-0.68057,0,-97.42077,447.51526,CLAN_04003,-0.25612
True,98.51820,0.04492,0.58688,-1.73362,11.50551,198.55822,Hambogris,-88.12055,-0.67031,1,-100.60991,442.28604,CLAN_08928,-0.69683
True,100.35266,-0.57156,-0.98438,-3.43350,,200.42321,Polkagris,-93.60523,-0.65588,1,-97.23040,453.14812,CLAN_09104,-0.45815
True,101.01387,-0.88870,2.05831,2.86893,10.19144,201.06594,Schottisgris,-91.77539,-0.69772,1,-102.00511,454.06681,CLAN_03501,0.82205
True,100.44069,0.07796,-0.08144,2.20583,10.09578,200.48301,Polkagris,-91.96394,-0.70999,0,-101.72894,451.33897,CLAN_01842,1.52485
False,100.30797,-1.30176,-0.20095,3.24532,10.50914,200.37753,Polkagris,-90.19249,-0.68885,1,-95.26902,453.90532,CLAN_04552,-0.93337
True,98.47737,0.06763,-0.50856,-3.58710,10.98284,198.55460,Hambogris,-89.53948,-0.68516,1,-100.46911,442.15231,CLAN_07716,-1.57137
False,100.21651,0.34301,0.63385,4.75577,9.08241,200.27039,Polkagris,-88.26737,-0.67779,0,-93.89107,454.13704,CLAN_05621,-0.11404
False,99.99315,-1.21379,-1.01719,-0.44049,9.82506,200.04822,Polkagris,-90.63359,-0.70080,1,-100.38408,449.77372,CLAN_08167,0.13630
True,101.37685,0.62117,0.37842,1.98444,10.71690,201.43388,Schottisgris,-92.57466,-0.72297,0,-107.54400,453.11226,CLAN_06845,-0.74943
True,99.85703,-0.21553,-2.06313,-3.48598,,199.93565,Slängpolskorgris,-91.18290,-0.68261,0,-98.06595,450.25219,CLAN_01008,0.67615
True,100.74906,0.28621,-0.52095,3.08661,11.68110,200.79889,Polkagris,-92.75734,-0.68020,0,-100.18145,453.65459,CLAN_06887,0.04825
False,99.59066,0.13431,2.12074,-2.18250,,199.65931,Slängpolskorgris,-92.31330,-0.66396,1,-100.27683,447.81490,CLAN_08876,-2.15696
True,99.97794,-0.76538,-0.13830,2.99950,9.25792,200.03555,Slängpolskorgris,-92.98489,-0.66985,0,-98.35157,450.71390,CLAN_07315,1.54246
False,99.75522,0.82634,0.09565,-2.27506,10.94209,199.82378,Slängpolskorgris,-92.00700,-0.65951,1,-101.99505,447.77858,CLAN_09934,-1.42210
True,99.57260,-0.30061,-0.63174,1.28621,13.14543,199.64427,Slängpolskorgris,-90.59862,-0.69704,0,-100.23717,447.74439,CLAN_06826,0.30222
True,99.94376,0.88171,2.65873,-0.54367,,200.01557,Slängpolskorgris,-90.28168,-0.66146,1,-97.81831,450.80965,CLAN_06395,-2.15493
False,100.30914,0.78937,-1.72661,-3.37680,12.28769,200.38503,Polkagris,-92.71297,-0.68093,0,-103.08721,450.00210,CLAN_01829,-0.49914
True,99.58177,0.41760,0.35467,4.65046,12.51322,199.61508,Slängpolskorgris,-89.46306,-0.69342,1,-103.38907,446.21434,CLAN_08557,-1.19445
True,99.37113,-0.53745,0.68794,-1.40085,10.92679,199.45757,Slängpolskorgris,-91.15000,-0.63270,0,-100.50159,446.60485,CLAN_06742,0.72725
True,101.04945,0.78808,-0.73857,3.80744,10.59997,201.11950,Schottisgris,-91.64227,-0.70612,0,-97.23025,456.63212,CLAN_09642,-0.41160
True,100.50413,1.03365,0.27197,-2.09788,9.81223,200.58422,Polkagris,-89.01774,-0.69006,0,-98.63095,453.20516,CLAN_08706,-0.10210
True,99.68378,-0.78051,2.28984,-1.91037,,199.76239,Slängpolskorgris,-91.08729,-0.67305,0,-100.33378,448.25200,CLAN_08415,-0.74719
True,101.22776,0.61048,-0.33102,0.26885,11.12439,201.27767,Schottisgris,-91.13909,-0.69453,0,-105.68216,453.29772,CLAN_05395,-0.94696
False,99.54898,-0.25660,0.26263,4.59909,10.80633,199.59181,Slängpolskorgris,-91.35984,-0.70349,0,-97.81981,448.83501,CLAN_02315,0.46414
False,100.33346,0.60755,0.27538,2.19226,8.05540,200.37871,Polkagris,-90.51730,-0.70088,0,-101.82616,450.75422,CLAN_08475,-0.64927
True,98.33736,-0.05757,0.39230,1.75297,9.10891,198.38105,Hambogris,-89.26863,-0.71722,0,-96.84233,443.26565,CLAN_04009,0.20115
True,99.66503,-1.89978,-1.51723,-1.11786,,199.73945,Slängpolskorgris,-91.84931,-0.67062,0,-99.86683,448.39173,CLAN_04905,2.02279
False,99.40475,0.41040,-0.38896,-1.36799,11.06288,199.48322,Slängpolskorgris,-92.89864,-0.67896,1,-97.74517,448.15119,CLAN_00810,1.07480
False,100.92504,-0.06629,1.88539,-2.99060,6.13526,200.99487,Polkagris,-90.46723,-0.66533,1,-95.49375,456.87833,CLAN_07595,-0.04454
True,101.31850,0.73947,0.58773,-1.66538,15.12214,201.38564,Schottisgris,-93.93489,-0.66492,0,-97.98788,457.59858,CLAN_04219,0.75876
False,98.95460,-0.98439,-0.82631,-2.16109,13.40645,199.00547,Hambogris,-89.92901,-0.68931,0,-98.23536,445.65532,CLAN_01505,-0.64044
True,98.72708,-1.12135,1.54612,-1.72128,,198.79611,Hambogris,-87.30722,-0.67395,0,-98.92638,444.17221,CLAN_03535,-2.39367
False,101.38517,-0.26736,0.58259,-1.85180,10.53647,201.46030,Schottisgris,-92.78667,-0.66774,1,-104.85489,454.49841,CLAN_00490,-0.35698
True,100.58141,-0.55636,0.60487,-2.26334,,200.65292,Polkagris,-92.62447,-0.66269,1,-104.60433,450.60490,CLAN_06962,2.93009
False,100.31178,0.72076,-1.20637,-1.97954,10.97229,200.40221,Polkagris,-91.63044,-0.64415,0,-97.50037,452.80870,CLAN_01253,-0.58942
True,100.95029,0.62008,0.59493,-0.30466,12.44608,201.00333,Polkagris,-89.09097,-0.69370,0,-102.62391,453.43952,CLAN_09925,-0.42478
True,100.71323,0.36802,-0.80803,-1.47195,,200.77957,Polkagris,-90.47004,-0.65674,0,-109.57459,448.77884,CLAN_04750,-0.28223
False,101.60864,0.31257,-0.56899,-0.14587,9.46134,201.66847,Schottisgris,-93.14622,-0.70916,0,-105.64351,455.22142,CLAN_10809,-0.71445
False,100.05669,0.21176,-0.92795,-0.53378,11.91830,200.13940,Polkagris,-91.64320,-0.68161,0,-105.77602,447.39544,CLAN_02253,-0.02247
True,101.45021,-0.86459,0.12678,-2.53227,,201.53422,Schottisgris,-94.30869,-0.69544,1,-103.21665,455.64271,CLAN_10795,-1.29464
False,101.81272,1.24387,-1.54092,-3.27000,11.16357,201.89123,Schottisgris,-91.35171,-0.66904,0,-101.15177,458.48773,CLAN_02195,0.61789
False,102.22108,0.71853,0.19689,-2.52036,11.28956,202.27210,Polskorgris,-94.87488,-0.67492,0,-104.40148,458.90466,CLAN_09963,0.71883
False,99.97649,0.17155,-1.86000,-2.22289,,200.04858,Slängpolskorgris,-88.92213,-0.68190,1,-101.50903,449.12796,CLAN_05722,0.52221
False,99.35811,-0.69435,-0.13464,2.06833,8.79770,199.43965,Slängpolskorgris,-91.51245,-0.65981,0,-104.81138,444.38485,CLAN_09936,-4.09108
False,100.66072,0.86989,-1.18287,-1.22686,12.13699,200.73557,Polkagris,-91.88614,-0.69735,0,-103.52496,451.54111,CLAN_04997,-0.98001
False,99.92245,0.53079,-1.27260,3.67707,11.07233,199.98240,Slängpolskorgris,-90.01032,-0.70521,1,-98.47742,450.37352,CLAN_04580,-1.89334
True,99.18678,-0.31077,-0.81402,-3.97567,11.83252,199.26481,Slängpolskorgris,-89.57782,-0.67441,0,-96.96666,447.45055,CLAN_07551,-0.28539
False,100.10745,-0.70331,1.22769,0.83862,11.81164,200.16764,Polkagris,-90.79169,-0.66131,1,-98.02980,451.52238,CLAN_00667,-0.01175
True,101.20471,-1.02819,-0.24688,2.16304,10.99504,201.23415,Schottisgris,-90.33352,-0.68236,1,-104.16805,453.93951,CLAN_04115,-0.48089
False,100.05596,-1.15488,-1.45153,-1.39552,12.74079,200.12757,Polkagris,-91.75576,-0.68019,1,-98.47587,451.04187,CLAN_05911,-3.47254
True,101.07504,0.40365,-1.11020,-1.96523,10.74577,201.16058,Schottisgris,-94.07104,-0.68133,0,-102.60457,454.07294,CLAN_03102,1.43840
True,101.27760,0.62090,1.52885,3.90769,11.43738,201.32388,Schottisgris,-91.42740,-0.67185,0,-105.16475,453.80560,CLAN_02344,0.51718
True,100.27863,0.59502,-1.44284,3.19716,8.49784,200.34204,Polkagris,-90.15485,-0.68331,0,-96.78224,453.00201,CLAN_04314,-0.19911
False,100.89363,-0.61687,0.17028,-0.99986,8.71327,200.95480,Polkagris,-91.49027,-0.67423,1,-96.18962,456.37336,CLAN_04379,-0.27809
False,98.59633,-1.77432,0.21156,-0.06793,13.16783,198.68841,Hambogris,-89.40050,-0.65194,0,-94.56154,445.70087,CLAN_03153,-0.95947
True,98.76705,0.56629,0.22241,-0.42593,10.94516,198.81358,Hambogris,-89.51275,-0.70298,1,-102.21853,442.72597,CLAN_02478,-0.17244
True,100.60552,0.39939,-2.26868,-2.04413,11.95958,200.67725,Polkagris,-92.64250,-0.68675,0,-95.44985,455.30268,CLAN_03224,2.71892
True,99.62456,0.31567,0.45176,-0.74503,11.03490,199.69988,Slängpolskorgris,-87.75098,-0.65280,1,-100.91206,447.66675,CLAN_08124,-0.36037
True,100.44778,0.34011,-1.22847,-3.11216,10.45616,200.52727,Polkagris,-91.87190,-0.67444,0,-105.14256,449.66761,CLAN_00008,-0.69658
False,99.60053,0.50128,-0.57671,-2.10783,,199.68345,Slängpolskorgris,-89.77988,-0.68259,1,-98.13942,448.93293,CLAN_08235,0.33191
True,100.83259,-0.42792,2.11137,-1.29342,10.12817,200.90402,Polkagris,-91.47277,-0.68431,1,-100.34157,453.99219,CLAN_10842,-1.19625
True,101.02922,0.83753,-0.31520,-0.87607,12.44008,201.07536,Schottisgris,-89.69992,-0.68659,0,-96.32056,456.98584,CLAN_06394,-0.99436
True,100.59148,0.45156,-0.07121,-0.57761,13.36413,200.65149,Polkagris,-88.72486,-0.69237,0,-93.63832,456.13825,CLAN_09342,0.54953
True,99.55603,-1.06166,-1.15697,-1.69697,10.05848,199.64129,Slängpolskorgris,-89.78488,-0.68055,0,-98.89932,448.33049,CLAN_05865,-0.07637
False,97.75974,-1.40714,1.66359,-0.19772,15.40898,197.81288,Hambogris,-88.10891,-0.67985,0,-98.37325,439.61207,CLAN_03667,2.24754
False,99.56743,0.31810,0.81847,-1.16858,10.39477,199.62113,Slängpolskorgris,-91.43790,-0.67889,1,-101.27881,447.19775,CLAN_01979,0.01024
True,101.08972,-1.06803,0.28160,-1.39604,,201.16377,Schottisgris,-91.11403,-0.66224,1,-98.73722,456.07999,CLAN_07539,0.58867
True,100.54812,-0.79457,-1.35649,-3.41749,11.56335,200.61870,Polkagris,-88.79896,-0.65933,1,-105.34011,450.07054,CLAN_06788,3.10649
False,99.32986,0.47064,-1.21387,-2.90166,,199.39913,Slängpolskorgris,-88.30838,-0.67838,1,-99.67068,446.81396,CLAN_01786,3.04826
False,100.52489,0.16335,-0.63613,-3.39037,11.81578,200.60904,Polkagris,-91.10526,-0.68890,0,-99.71447,452.76722,CLAN_10475,-0.89635
True,100.25947,-0.27177,-1.29078,-2.82275,9.46654,200.33633,Polkagris,-89.50737,-0.69358,1,-98.89352,451.85060,CLAN_10912,-0.05557
True,99.01962,0.03255,0.64269,-1.20435,11.30407,199.06417,Slängpolskorgris,-90.89474,-0.68585,1,-101.54682,444.32468,CLAN_02197,-0.47301
False,100.03522,0.30194,2.60398,5.46633,7.77523,200.11461,Polkagris,-92.99084,-0.66654,0,-97.74910,451.30154,CLAN_01417,0.64387
True,99.94779,-0.30281,-0.57809,-1.80220,,200.02348,Slängpolskorgris,-91.44037,-0.68657,0,-99.72262,449.87763,CLAN_06835,0.39036
False,100.04945,0.86736,0.49033,1.11078,11.37445,200.09264,Polkagris,-90.96936,-0.68504,0,-97.04622,451.72415,CLAN_09778,-1.20923
True,99.64245,0.05025,0.69931,1.95363,11.30452,199.67971,Slängpolskorgris,-88.72149,-0.70013,1,-99.50082,448.46185,CLAN_03139,-0.91198
False,100.15908,-0.85408,-0.14548,-0.93797,11.83418,200.23081,Polkagris,-89.39414,-0.66742,1,-102.63286,449.47898,CLAN_05559,-0.46576
True,100.14166,0.63475,-0.43224,1.23718,9.57277,200.17610,Polkagris,-91.76333,-0.68600,0,-99.33620,451.04020,CLAN_09121,0.41724
True,100.59279,-0.20413,1.43041,0.20068,14.06218,200.64938,Polkagris,-90.21075,-0.66930,1,-102.87429,451.52680,CLAN_10654,0.45831
True,98.24858,-0.48710,0.98620,-2.73314,10.96655,198.32339,Hambogris,-89.17263,-0.69136,0,-101.70381,440.39101,CLAN_07708,-1.51255
False,100.15689,-0.29943,-2.55203,-2.09747,,200.23025,Polkagris,-89.67448,-0.68857,1,-100.94367,450.31262,CLAN_07579,1.85039
False,101.36516,0.63065,0.89727,1.60366,9.17327,201.41331,Schottisgris,-91.95699,-0.73128,0,-106.31881,453.66641,CLAN_09271,-0.43728
True,99.34782,0.11989,-1.96950,-1.33685,12.29363,199.42066,Slängpolskorgris,-89.98685,-0.66668,1,-100.57631,446.45093,CLAN_08889,-0.83656
True,100.67115,0.05436,-1.83837,3.68753,7.81109,200.72452,Polkagris,-90.47911,-0.70340,0,-99.99330,453.35909,CLAN_00870,-2.44982
True,101.26547,1.36722,-0.22652,-5.46377,,201.34104,Schottisgris,-91.71235,-0.69270,0,-97.56361,457.54555,CLAN_01432,-0.19720
True,99.88547,-1.12243,0.53086,-2.56658,,199.95923,Slängpolskorgris,-89.06057,-0.68248,0,-95.70781,451.57346,CLAN_01951,-1.13048
True,102.61450,-0.41899,-0.42829,0.96448,10.31965,202.66105,Polskorgris,-95.11583,-0.71386,1,-105.88819,460.12843,CLAN_08266,-0.56847
True,97.87766,-0.87094,1.75452,3.61999,8.60090,197.96374,Hambogris,-89.28076,-0.65473,0,-96.97357,440.90151,CLAN_04353,-0.90049
False,102.23802,1.73986,-1.19680,-3.16283,,202.31890,Polskorgris,-92.49512,-0.68403,0,-104.37653,459.00184,CLAN_06509,-0.89210
False,100.56226,-0.20079,0.33014,-1.50900,10.66384,200.64391,Polkagris,-89.17345,-0.64141,1,-98.31309,453.65476,CLAN_10024,-0.00983
True,100.05359,0.92975,0.92536,-0.81194,11.47354,200.13121,Polkagris,-91.55103,-0.67771,0,-99.75427,450.39080,CLAN_05859,2.01624
True,99.86952,0.27029,1.14924,-2.45656,10.04192,199.94218,Slängpolskorgris,-87.92556,-0.67983,1,-95.26035,451.71745,CLAN_09387,-0.17794
False,99.46151,0.17394,3.20947,-3.14334,9.65554,199.52967,Slängpolskorgris,-91.85421,-0.67546,1,-101.48969,446.56270,CLAN_00283,-0.91349
False,98.90611,-0.36534,0.78215,-1.07969,,198.98324,Hambogris,-89.65624,-0.65750,0,-100.41639,444.32233,CLAN_02643,-1.11427
False,98.88451,0.44931,0.08039,0.76138,9.27006,198.94792,Hambogris,-89.93289,-0.67086,1,-101.88659,443.47928,CLAN_05315,-0.39927
False,98.20837,-0.04556,-0.19120,2.05847,12.58968,198.24655,Hambogris,-87.01829,-0.67450,0,-102.52701,439.77836,CLAN_05238,-0.07718
True,101.85766,-0.14071,-0.63630,1.51031,11.11567,201.90647,Schottisgris,-94.18943,-0.70688,1,-98.50534,460.03563,CLAN_09246,-0.56595
True,100.81932,0.47294,0.48166,2.50922,13.43506,200.86145,Polkagris,-90.50045,-0.69739,0,-103.72543,452.23387,CLAN_08775,-0.06602
False,100.56051,0.90467,0.12042,-2.15428,,200.63523,Polkagris,-86.48684,-0.65773,0,-98.00687,453.79913,CLAN_00471,0.27719
False,99.55355,0.23936,1.84485,0.78070,9.50361,199.60180,Slängpolskorgris,-88.45091,-0.70505,1,-96.08657,449.72446,CLAN_07624,2.25275
True,100.25671,-0.16408,-0.74380,-1.72767,9.63130,200.32425,Polkagris,-89.29216,-0.66319,1,-103.35857,449.60426,CLAN_03539,0.04618
True,98.42798,-0.02243,-1.19298,-0.41140,12.92071,198.47711,Hambogris,-89.15501,-0.69004,0,-99.46115,442.40935,CLAN_08570,-1.49958
True,100.31193,1.22596,1.20286,-1.44320,,200.37943,Polkagris,-93.24821,-0.66980,0,-105.01094,449.05419,CLAN_06985,-0.55556
False,98.98881,-0.68307,-1.19266,-0.03574,13.08065,199.05724,Hambogris,-88.98062,-0.67366,0,-99.91552,444.98630,CLAN_05227,-0.15810
